dham,date,month,day_of_week,day_of_season,is_weekend,is_festival,weather_code,pass_quota_pct,crowd_level
gangotri,2021-07-27,7,1,88,0,0,1,0.7286,Medium
kedarnath,2021-07-27,7,1,88,0,0,1,0.7286,Medium
badrinath,2021-07-27,7,1,88,0,0,1,0.7286,Medium
yamunotri,2021-07-28,7,2,89,0,0,1,0.5305,Medium
gangotri,2021-07-28,7,2,89,0,0,1,0.5305,Medium
kedarnath,2021-07-28,7,2,89,0,0,1,0.5305,Medium
badrinath,2021-07-28,7,2,89,0,0,1,0.5305,Medium
yamunotri,2021-07-29,7,3,90,0,0,1,0.3607,Medium
gangotri,2021-07-29,7,3,90,0,0,1,0.3607,Medium
kedarnath,2021-07-29,7,3,90,0,0,1,0.3607,Medium
badrinath,2021-07-29,7,3,90,0,0,1,0.3607,Medium
yamunotri,2021-07-30,7,4,91,0,0,0,0.5508,Medium
gangotri,2021-07-30,7,4,91,0,0,0,0.5508,Medium
kedarnath,2021-07-30,7,4,91,0,0,0,0.5508,Medium
badrinath,2021-07-30,7,4,91,0,0,0,0.5508,Medium
yamunotri,2021-07-31,7,5,92,1,0,1,0.918,High
gangotri,2021-07-31,7,5,92,1,0,1,0.918,High
kedarnath,2021-07-31,7,5,92,1,0,1,0.918,High
badrinath,2021-07-31,7,5,92,1,0,1,0.918,Low
yamunotri,2021-08-01,8,6,93,1,0,1,0.5604,Medium
gangotri,2021-08-01,8,6,93,1,0,1,0.5604,Medium
kedarnath,2021-08-01,8,6,93,1,0,1,0.5604,Medium
badrinath,2021-08-01,8,6,93,1,0,1,0.5604,Medium
yamunotri,2021-08-02,8,0,94,0,0,3,0.6857,Low
gangotri,2021-08-02,8,0,94,0,0,3,0.6857,Low
kedarnath,2021-08-02,8,0,94,0,0,3,0.6857,Low
badrinath,2021-08-02,8,0,94,0,0,3,0.6857,Low
yamunotri,2021-08-03,8,1,95,0,0,2,0.6666,Low
gangotri,2021-08-03,8,1,95,0,0,2,0.6666,Low
kedarnath,2021-08-03,8,1,95,0,0,2,0.6666,Medium
badrinath,2021-08-03,8,1,95,0,0,2,0.6666,Low
yamunotri,2021-08-04,8,2,96,0,0,0,0.4648,Medium
gangotri,2021-08-04,8,2,96,0,0,0,0.4648,Medium
kedarnath,2021-08-04,8,2,96,0,0,0,0.4648,Medium
badrinath,2021-08-04,8,2,96,0,0,0,0.4648,Medium
yamunotri,2021-08-05,8,3,97,0,0,2,0.6284,Low
gangotri,2021-08-05,8,3,97,0,0,2,0.6284,Low
kedarnath,2021-08-05,8,3,97,0,0,2,0.6284,Low
badrinath,2021-08-05,8,3,97,0,0,2,0.6284,Low
yamunotri,2021-08-06,8,4,98,0,0,0,0.6322,Medium
gangotri,2021-08-06,8,4,98,0,0,0,0.6322,Medium
kedarnath,2021-08-06,8,4,98,0,0,0,0.6322,Medium
badrinath,2021-08-06,8,4,98,0,0,0,0.6322,Medium
yamunotri,2021-08-07,8,5,99,1,0,1,0.5519,High
gangotri,2021-08-07,8,5,99,1,0,1,0.5519,Medium
kedarnath,2021-08-07,8,5,99,1,0,1,0.5519,Medium
badrinath,2021-08-07,8,5,99,1,0,1,0.5519,Medium
yamunotri,2021-08-08,8,6,100,1,0,0,0.6447,Medium
gangotri,2021-08-08,8,6,100,1,0,0,0.6447,Medium
kedarnath,2021-08-08,8,6,100,1,0,0,0.6447,Medium
badrinath,2021-08-08,8,6,100,1,0,0,0.6447,Medium
yamunotri,2021-08-09,8,0,101,0,0,2,0.5695,Medium
gangotri,2021-08-09,8,0,101,0,0,2,0.5695,High
kedarnath,2021-08-09,8,0,101,0,0,2,0.5695,Low
badrinath,2021-08-09,8,0,101,0,0,2,0.5695,Low
yamunotri,2021-08-10,8,1,102,0,0,2,0.5611,Low
gangotri,2021-08-10,8,1,102,0,0,2,0.5611,Low
kedarnath,2021-08-10,8,1,102,0,0,2,0.5611,Low
badrinath,2021-08-10,8,1,102,0,0,2,0.5611,Low
yamunotri,2021-08-11,8,2,103,0,0,0,0.4652,Medium
gangotri,2021-08-11,8,2,103,0,0,0,0.4652,Medium
kedarnath,2021-08-11,8,2,103,0,0,0,0.4652,Medium
badrinath,2021-08-11,8,2,103,0,0,0,0.4652,Medium
yamunotri,2021-08-12,8,3,104,0,0,1,0.3691,Medium
gangotri,2021-08-12,8,3,104,0,0,1,0.3691,Medium
kedarnath,2021-08-12,8,3,104,0,0,1,0.3691,Medium
badrinath,2021-08-12,8,3,104,0,0,1,0.3691,Medium
yamunotri,2021-08-13,8,4,105,0,0,1,0.6676,Medium
gangotri,2021-08-13,8,4,105,0,0,1,0.6676,Medium
kedarnath,2021-08-13,8,4,105,0,0,1,0.6676,Medium
badrinath,2021-08-13,8,4,105,0,0,1,0.6676,Medium
yamunotri,2021-08-14,8,5,106,1,0,1,0.591,Medium
gangotri,2021-08-14,8,5,106,1,0,1,0.591,Medium
kedarnath,2021-08-14,8,5,106,1,0,1,0.591,Medium
badrinath,2021-08-14,8,5,106,1,0,1,0.591,Medium
yamunotri,2021-08-15,8,6,107,1,0,3,0.7708,Medium
gangotri,2021-08-15,8,6,107,1,0,3,0.7708,Medium
kedarnath,2021-08-15,8,6,107,1,0,3,0.7708,Medium
badrinath,2021-08-15,8,6,107,1,0,3,0.7708,Medium
yamunotri,2021-08-16,8,0,108,0,0,0,0.5562,Medium
gangotri,2021-08-16,8,0,108,0,0,0,0.5562,Medium
kedarnath,2021-08-16,8,0,108,0,0,0,0.5562,Medium
badrinath,2021-08-16,8,0,108,0,0,0,0.5562,Medium
yamunotri,2021-08-17,8,1,109,0,0,1,0.4074,Medium
gangotri,2021-08-17,8,1,109,0,0,1,0.4074,Medium
kedarnath,2021-08-17,8,1,109,0,0,1,0.4074,High
badrinath,2021-08-17,8,1,109,0,0,1,0.4074,Medium
yamunotri,2021-08-18,8,2,110,0,0,1,0.5959,Medium
gangotri,2021-08-18,8,2,110,0,0,1,0.5959,Medium
kedarnath,2021-08-18,8,2,110,0,0,1,0.5959,Medium
badrinath,2021-08-18,8,2,110,0,0,1,0.5959,Medium
yamunotri,2021-08-19,8,3,111,0,0,1,0.5166,Medium
gangotri,2021-08-19,8,3,111,0,0,1,0.5166,Medium
kedarnath,2021-08-19,8,3,111,0,0,1,0.5166,Medium
badrinath,2021-08-19,8,3,111,0,0,1,0.5166,High
yamunotri,2021-08-20,8,4,112,0,0,2,0.3842,Low
gangotri,2021-08-20,8,4,112,0,0,2,0.3842,Low
kedarnath,2021-08-20,8,4,112,0,0,2,0.3842,Low
badrinath,2021-08-20,8,4,112,0,0,2,0.3842,Low
yamunotri,2021-08-21,8,5,113,1,0,3,0.575,High
gangotri,2021-08-21,8,5,113,1,0,3,0.575,Medium
kedarnath,2021-08-21,8,5,113,1,0,3,0.575,Medium
badrinath,2021-08-21,8,5,113,1,0,3,0.575,Medium
yamunotri,2021-08-22,8,6,114,1,0,2,0.7377,Medium
gangotri,2021-08-22,8,6,114,1,0,2,0.7377,Medium
kedarnath,2021-08-22,8,6,114,1,0,2,0.7377,Medium
badrinath,2021-08-22,8,6,114,1,0,2,0.7377,Medium
yamunotri,2021-08-23,8,0,115,0,0,3,0.5717,Low
gangotri,2021-08-23,8,0,115,0,0,3,0.5717,Low
kedarnath,2021-08-23,8,0,115,0,0,3,0.5717,Low
badrinath,2021-08-23,8,0,115,0,0,3,0.5717,Low
yamunotri,2021-08-24,8,1,116,0,0,1,0.5381,Medium
gangotri,2021-08-24,8,1,116,0,0,1,0.5381,Medium
kedarnath,2021-08-24,8,1,116,0,0,1,0.5381,Medium
badrinath,2021-08-24,8,1,116,0,0,1,0.5381,Medium
yamunotri,2021-08-25,8,2,117,0,1,2,0.8953,High
gangotri,2021-08-25,8,2,117,0,1,2,0.8953,High
kedarnath,2021-08-25,8,2,117,0,1,2,0.8953,High
badrinath,2021-08-25,8,2,117,0,1,2,0.8953,High
yamunotri,2021-08-26,8,3,118,0,1,1,0.6541,High
gangotri,2021-08-26,8,3,118,0,1,1,0.6541,High
kedarnath,2021-08-26,8,3,118,0,1,1,0.6541,High
badrinath,2021-08-26,8,3,118,0,1,1,0.6541,High
yamunotri,2021-08-27,8,4,119,0,1,2,0.7362,High
gangotri,2021-08-27,8,4,119,0,1,2,0.7362,High
kedarnath,2021-08-27,8,4,119,0,1,2,0.7362,High
badrinath,2021-08-27,8,4,119,0,1,2,0.7362,Low
yamunotri,2021-08-28,8,5,120,1,1,2,0.8573,High
gangotri,2021-08-28,8,5,120,1,1,2,0.8573,High
kedarnath,2021-08-28,8,5,120,1,1,2,0.8573,Low
badrinath,2021-08-28,8,5,120,1,1,2,0.8573,High
yamunotri,2021-08-29,8,6,121,1,1,2,0.8926,High
gangotri,2021-08-29,8,6,121,1,1,2,0.8926,High
kedarnath,2021-08-29,8,6,121,1,1,2,0.8926,High
badrinath,2021-08-29,8,6,121,1,1,2,0.8926,High
yamunotri,2021-08-30,8,0,122,0,1,1,0.6611,High
gangotri,2021-08-30,8,0,122,0,1,1,0.6611,High
kedarnath,2021-08-30,8,0,122,0,1,1,0.6611,High
badrinath,2021-08-30,8,0,122,0,1,1,0.6611,High
yamunotri,2021-08-31,8,1,123,0,0,2,0.6754,Low
gangotri,2021-08-31,8,1,123,0,0,2,0.6754,Low
kedarnath,2021-08-31,8,1,123,0,0,2,0.6754,Low
badrinath,2021-08-31,8,1,123,0,0,2,0.6754,Low
yamunotri,2021-09-01,9,2,124,0,0,0,0.6617,Medium
gangotri,2021-09-01,9,2,124,0,0,0,0.6617,Low
kedarnath,2021-09-01,9,2,124,0,0,0,0.6617,Medium
badrinath,2021-09-01,9,2,124,0,0,0,0.6617,High
yamunotri,2021-09-02,9,3,125,0,0,1,0.6282,Medium
gangotri,2021-09-02,9,3,125,0,0,1,0.6282,Medium
kedarnath,2021-09-02,9,3,125,0,0,1,0.6282,Medium
badrinath,2021-09-02,9,3,125,0,0,1,0.6282,Medium
yamunotri,2021-09-03,9,4,126,0,0,1,0.6746,Medium
gangotri,2021-09-03,9,4,126,0,0,1,0.6746,Medium
kedarnath,2021-09-03,9,4,126,0,0,1,0.6746,Medium
badrinath,2021-09-03,9,4,126,0,0,1,0.6746,Low
yamunotri,2021-09-04,9,5,127,1,0,0,0.8372,Medium
gangotri,2021-09-04,9,5,127,1,0,0,0.8372,Medium
kedarnath,2021-09-04,9,5,127,1,0,0,0.8372,Medium
badrinath,2021-09-04,9,5,127,1,0,0,0.8372,Medium
yamunotri,2021-09-05,9,6,128,1,0,1,0.6586,Medium
gangotri,2021-09-05,9,6,128,1,0,1,0.6586,Medium
kedarnath,2021-09-05,9,6,128,1,0,1,0.6586,Medium
badrinath,2021-09-05,9,6,128,1,0,1,0.6586,Medium
yamunotri,2021-09-06,9,0,129,0,0,0,0.4298,Medium
gangotri,2021-09-06,9,0,129,0,0,0,0.4298,Medium
kedarnath,2021-09-06,9,0,129,0,0,0,0.4298,Medium
badrinath,2021-09-06,9,0,129,0,0,0,0.4298,Medium
yamunotri,2021-09-07,9,1,130,0,0,0,0.7233,Medium
gangotri,2021-09-07,9,1,130,0,0,0,0.7233,Medium
kedarnath,2021-09-07,9,1,130,0,0,0,0.7233,Medium
badrinath,2021-09-07,9,1,130,0,0,0,0.7233,Medium
yamunotri,2021-09-08,9,2,131,0,0,1,0.7456,Medium
gangotri,2021-09-08,9,2,131,0,0,1,0.7456,Medium
kedarnath,2021-09-08,9,2,131,0,0,1,0.7456,Medium
badrinath,2021-09-08,9,2,131,0,0,1,0.7456,Medium
yamunotri,2021-09-09,9,3,132,0,0,1,0.4513,Medium
gangotri,2021-09-09,9,3,132,0,0,1,0.4513,Medium
kedarnath,2021-09-09,9,3,132,0,0,1,0.4513,Medium
badrinath,2021-09-09,9,3,132,0,0,1,0.4513,Medium
yamunotri,2021-09-10,9,4,133,0,0,2,0.4264,Medium
gangotri,2021-09-10,9,4,133,0,0,2,0.4264,Medium
kedarnath,2021-09-10,9,4,133,0,0,2,0.4264,Medium
badrinath,2021-09-10,9,4,133,0,0,2,0.4264,Medium
yamunotri,2021-09-11,9,5,134,1,0,0,0.8389,Medium
gangotri,2021-09-11,9,5,134,1,0,0,0.8389,Medium
kedarnath,2021-09-11,9,5,134,1,0,0,0.8389,Medium
badrinath,2021-09-11,9,5,134,1,0,0,0.8389,Medium
yamunotri,2021-09-12,9,6,135,1,0,2,0.6728,Medium
gangotri,2021-09-12,9,6,135,1,0,2,0.6728,Medium
kedarnath,2021-09-12,9,6,135,1,0,2,0.6728,High
badrinath,2021-09-12,9,6,135,1,0,2,0.6728,Medium
yamunotri,2021-09-13,9,0,136,0,0,0,0.4972,Medium
gangotri,2021-09-13,9,0,136,0,0,0,0.4972,Medium
kedarnath,2021-09-13,9,0,136,0,0,0,0.4972,Medium
badrinath,2021-09-13,9,0,136,0,0,0,0.4972,Medium
yamunotri,2021-09-14,9,1,137,0,0,2,0.6473,Medium
gangotri,2021-09-14,9,1,137,0,0,2,0.6473,Medium
kedarnath,2021-09-14,9,1,137,0,0,2,0.6473,Medium
badrinath,2021-09-14,9,1,137,0,0,2,0.6473,Medium
yamunotri,2021-09-15,9,2,138,0,0,2,0.5047,Medium
gangotri,2021-09-15,9,2,138,0,0,2,0.5047,Medium
kedarnath,2021-09-15,9,2,138,0,0,2,0.5047,Medium
badrinath,2021-09-15,9,2,138,0,0,2,0.5047,Medium
yamunotri,2021-09-16,9,3,139,0,0,2,0.5485,Medium
gangotri,2021-09-16,9,3,139,0,0,2,0.5485,Medium
kedarnath,2021-09-16,9,3,139,0,0,2,0.5485,Medium
badrinath,2021-09-16,9,3,139,0,0,2,0.5485,Medium
yamunotri,2021-09-17,9,4,140,0,0,1,0.7197,Medium
gangotri,2021-09-17,9,4,140,0,0,1,0.7197,Medium
kedarnath,2021-09-17,9,4,140,0,0,1,0.7197,Medium
badrinath,2021-09-17,9,4,140,0,0,1,0.7197,Medium
yamunotri,2021-09-18,9,5,141,1,0,1,0.8464,Medium
gangotri,2021-09-18,9,5,141,1,0,1,0.8464,Medium
kedarnath,2021-09-18,9,5,141,1,0,1,0.8464,Medium
badrinath,2021-09-18,9,5,141,1,0,1,0.8464,Medium
yamunotri,2021-09-19,9,6,142,1,0,1,0.5792,Medium
gangotri,2021-09-19,9,6,142,1,0,1,0.5792,Medium
kedarnath,2021-09-19,9,6,142,1,0,1,0.5792,Medium
badrinath,2021-09-19,9,6,142,1,0,1,0.5792,Medium
yamunotri,2021-09-20,9,0,143,0,0,1,0.6789,Medium
gangotri,2021-09-20,9,0,143,0,0,1,0.6789,Medium
kedarnath,2021-09-20,9,0,143,0,0,1,0.6789,Medium
badrinath,2021-09-20,9,0,143,0,0,1,0.6789,Medium
yamunotri,2021-09-21,9,1,144,0,0,1,0.4785,Medium
gangotri,2021-09-21,9,1,144,0,0,1,0.4785,Medium
kedarnath,2021-09-21,9,1,144,0,0,1,0.4785,Low
badrinath,2021-09-21,9,1,144,0,0,1,0.4785,Medium
yamunotri,2021-09-22,9,2,145,0,0,0,0.6144,Medium
gangotri,2021-09-22,9,2,145,0,0,0,0.6144,Medium
kedarnath,2021-09-22,9,2,145,0,0,0,0.6144,Medium
badrinath,2021-09-22,9,2,145,0,0,0,0.6144,Medium
yamunotri,2021-09-23,9,3,146,0,0,0,0.591,Medium
gangotri,2021-09-23,9,3,146,0,0,0,0.591,Medium
kedarnath,2021-09-23,9,3,146,0,0,0,0.591,Medium
badrinath,2021-09-23,9,3,146,0,0,0,0.591,Medium
yamunotri,2021-09-24,9,4,147,0,0,1,0.6259,Medium
gangotri,2021-09-24,9,4,147,0,0,1,0.6259,Medium
kedarnath,2021-09-24,9,4,147,0,0,1,0.6259,Medium
badrinath,2021-09-24,9,4,147,0,0,1,0.6259,Medium
yamunotri,2021-09-25,9,5,148,1,0,0,0.5657,Medium
gangotri,2021-09-25,9,5,148,1,0,0,0.5657,Medium
kedarnath,2021-09-25,9,5,148,1,0,0,0.5657,Medium
badrinath,2021-09-25,9,5,148,1,0,0,0.5657,Medium
yamunotri,2021-09-26,9,6,149,1,0,2,0.6804,Medium
gangotri,2021-09-26,9,6,149,1,0,2,0.6804,Low
kedarnath,2021-09-26,9,6,149,1,0,2,0.6804,Medium
badrinath,2021-09-26,9,6,149,1,0,2,0.6804,Medium
yamunotri,2021-09-27,9,0,150,0,0,2,0.4598,Low
gangotri,2021-09-27,9,0,150,0,0,2,0.4598,Medium
kedarnath,2021-09-27,9,0,150,0,0,2,0.4598,Medium
badrinath,2021-09-27,9,0,150,0,0,2,0.4598,Medium
yamunotri,2021-09-28,9,1,151,0,0,2,0.7292,Medium
gangotri,2021-09-28,9,1,151,0,0,2,0.7292,Medium
kedarnath,2021-09-28,9,1,151,0,0,2,0.7292,Medium
badrinath,2021-09-28,9,1,151,0,0,2,0.7292,Medium
yamunotri,2021-09-29,9,2,152,0,0,0,0.605,Medium
gangotri,2021-09-29,9,2,152,0,0,0,0.605,Medium
kedarnath,2021-09-29,9,2,152,0,0,0,0.605,Medium
badrinath,2021-09-29,9,2,152,0,0,0,0.605,Medium
yamunotri,2021-09-30,9,3,153,0,0,0,0.6704,Medium
gangotri,2021-09-30,9,3,153,0,0,0,0.6704,Medium
kedarnath,2021-09-30,9,3,153,0,0,0,0.6704,Low
badrinath,2021-09-30,9,3,153,0,0,0,0.6704,Medium
yamunotri,2021-10-01,10,4,154,0,0,1,0.7311,Medium
gangotri,2021-10-01,10,4,154,0,0,1,0.7311,Medium
kedarnath,2021-10-01,10,4,154,0,0,1,0.7311,High
badrinath,2021-10-01,10,4,154,0,0,1,0.7311,Medium
yamunotri,2021-10-02,10,5,155,1,1,0,0.8505,High
gangotri,2021-10-02,10,5,155,1,1,0,0.8505,High
kedarnath,2021-10-02,10,5,155,1,1,0,0.8505,High
badrinath,2021-10-02,10,5,155,1,1,0,0.8505,High
yamunotri,2021-10-03,10,6,156,1,1,2,0.6615,High
gangotri,2021-10-03,10,6,156,1,1,2,0.6615,High
kedarnath,2021-10-03,10,6,156,1,1,2,0.6615,High
badrinath,2021-10-03,10,6,156,1,1,2,0.6615,High
yamunotri,2021-10-04,10,0,157,0,1,0,0.8446,High
gangotri,2021-10-04,10,0,157,0,1,0,0.8446,High
kedarnath,2021-10-04,10,0,157,0,1,0,0.8446,High
badrinath,2021-10-04,10,0,157,0,1,0,0.8446,High
yamunotri,2021-10-05,10,1,158,0,1,0,0.7457,High
gangotri,2021-10-05,10,1,158,0,1,0,0.7457,High
kedarnath,2021-10-05,10,1,158,0,1,0,0.7457,High
badrinath,2021-10-05,10,1,158,0,1,0,0.7457,High
yamunotri,2021-10-06,10,2,159,0,1,1,0.8013,High
gangotri,2021-10-06,10,2,159,0,1,1,0.8013,High
kedarnath,2021-10-06,10,2,159,0,1,1,0.8013,High
badrinath,2021-10-06,10,2,159,0,1,1,0.8013,High
yamunotri,2021-10-07,10,3,160,0,1,1,0.8872,High
gangotri,2021-10-07,10,3,160,0,1,1,0.8872,High
kedarnath,2021-10-07,10,3,160,0,1,1,0.8872,High
badrinath,2021-10-07,10,3,160,0,1,1,0.8872,High
yamunotri,2021-10-08,10,4,161,0,1,0,0.8408,High
gangotri,2021-10-08,10,4,161,0,1,0,0.8408,High
kedarnath,2021-10-08,10,4,161,0,1,0,0.8408,High
badrinath,2021-10-08,10,4,161,0,1,0,0.8408,High
yamunotri,2021-10-09,10,5,162,1,1,1,0.8247,High
gangotri,2021-10-09,10,5,162,1,1,1,0.8247,High
kedarnath,2021-10-09,10,5,162,1,1,1,0.8247,High
badrinath,2021-10-09,10,5,162,1,1,1,0.8247,High
yamunotri,2021-10-10,10,6,163,1,1,0,0.8644,High
gangotri,2021-10-10,10,6,163,1,1,0,0.8644,High
kedarnath,2021-10-10,10,6,163,1,1,0,0.8644,High
badrinath,2021-10-10,10,6,163,1,1,0,0.8644,High
yamunotri,2021-10-11,10,0,164,0,1,0,0.6784,High
gangotri,2021-10-11,10,0,164,0,1,0,0.6784,High
kedarnath,2021-10-11,10,0,164,0,1,0,0.6784,Low
badrinath,2021-10-11,10,0,164,0,1,0,0.6784,High
yamunotri,2021-10-12,10,1,165,0,1,1,0.7748,High
gangotri,2021-10-12,10,1,165,0,1,1,0.7748,High
kedarnath,2021-10-12,10,1,165,0,1,1,0.7748,High
badrinath,2021-10-12,10,1,165,0,1,1,0.7748,High
yamunotri,2021-10-13,10,2,166,0,0,0,0.5747,Medium
gangotri,2021-10-13,10,2,166,0,0,0,0.5747,Medium
kedarnath,2021-10-13,10,2,166,0,0,0,0.5747,Medium
badrinath,2021-10-13,10,2,166,0,0,0,0.5747,Medium
yamunotri,2021-10-14,10,3,167,0,0,0,0.4541,Medium
gangotri,2021-10-14,10,3,167,0,0,0,0.4541,Medium
kedarnath,2021-10-14,10,3,167,0,0,0,0.4541,High
badrinath,2021-10-14,10,3,167,0,0,0,0.4541,Medium
yamunotri,2021-10-15,10,4,168,0,0,1,0.7485,Medium
gangotri,2021-10-15,10,4,168,0,0,1,0.7485,Medium
kedarnath,2021-10-15,10,4,168,0,0,1,0.7485,High
badrinath,2021-10-15,10,4,168,0,0,1,0.7485,Medium
yamunotri,2021-10-16,10,5,169,1,0,0,0.8891,High
gangotri,2021-10-16,10,5,169,1,0,0,0.8891,High
kedarnath,2021-10-16,10,5,169,1,0,0,0.8891,High
badrinath,2021-10-16,10,5,169,1,0,0,0.8891,High
yamunotri,2021-10-17,10,6,170,1,0,1,0.5954,High
gangotri,2021-10-17,10,6,170,1,0,1,0.5954,High
kedarnath,2021-10-17,10,6,170,1,0,1,0.5954,High
badrinath,2021-10-17,10,6,170,1,0,1,0.5954,High
yamunotri,2021-10-18,10,0,171,0,0,2,0.5308,Medium
gangotri,2021-10-18,10,0,171,0,0,2,0.5308,Medium
kedarnath,2021-10-18,10,0,171,0,0,2,0.5308,Medium
badrinath,2021-10-18,10,0,171,0,0,2,0.5308,Medium
yamunotri,2021-10-19,10,1,172,0,0,2,0.528,Medium
gangotri,2021-10-19,10,1,172,0,0,2,0.528,Medium
kedarnath,2021-10-19,10,1,172,0,0,2,0.528,Medium
badrinath,2021-10-19,10,1,172,0,0,2,0.528,Medium
yamunotri,2021-10-20,10,2,173,0,0,0,0.6228,Low
gangotri,2021-10-20,10,2,173,0,0,0,0.6228,Medium
kedarnath,2021-10-20,10,2,173,0,0,0,0.6228,High
badrinath,2021-10-20,10,2,173,0,0,0,0.6228,Medium
yamunotri,2021-10-21,10,3,174,0,0,2,0.4778,Medium
gangotri,2021-10-21,10,3,174,0,0,2,0.4778,Medium
kedarnath,2021-10-21,10,3,174,0,0,2,0.4778,Medium
badrinath,2021-10-21,10,3,174,0,0,2,0.4778,Medium
yamunotri,2021-10-22,10,4,175,0,0,0,0.376,Medium
gangotri,2021-10-22,10,4,175,0,0,0,0.376,Medium
kedarnath,2021-10-22,10,4,175,0,0,0,0.376,Medium
badrinath,2021-10-22,10,4,175,0,0,0,0.376,Medium
yamunotri,2021-10-23,10,5,176,1,0,1,0.8798,High
gangotri,2021-10-23,10,5,176,1,0,1,0.8798,High
kedarnath,2021-10-23,10,5,176,1,0,1,0.8798,High
badrinath,2021-10-23,10,5,176,1,0,1,0.8798,High
yamunotri,2021-10-24,10,6,177,1,0,2,0.8134,High
gangotri,2021-10-24,10,6,177,1,0,2,0.8134,High
kedarnath,2021-10-24,10,6,177,1,0,2,0.8134,High
badrinath,2021-10-24,10,6,177,1,0,2,0.8134,Medium
yamunotri,2021-10-25,10,0,178,0,0,2,0.6051,Medium
gangotri,2021-10-25,10,0,178,0,0,2,0.6051,Medium
kedarnath,2021-10-25,10,0,178,0,0,2,0.6051,Medium
badrinath,2021-10-25,10,0,178,0,0,2,0.6051,Medium
yamunotri,2021-10-26,10,1,179,0,0,2,0.5535,Medium
gangotri,2021-10-26,10,1,179,0,0,2,0.5535,Medium
kedarnath,2021-10-26,10,1,179,0,0,2,0.5535,Medium
badrinath,2021-10-26,10,1,179,0,0,2,0.5535,Medium
yamunotri,2021-10-27,10,2,180,0,0,0,0.4304,Medium
gangotri,2021-10-27,10,2,180,0,0,0,0.4304,Medium
kedarnath,2021-10-27,10,2,180,0,0,0,0.4304,Medium
badrinath,2021-10-27,10,2,180,0,0,0,0.4304,Medium
yamunotri,2021-10-28,10,3,181,0,1,0,0.8476,High
gangotri,2021-10-28,10,3,181,0,1,0,0.8476,High
kedarnath,2021-10-28,10,3,181,0,1,0,0.8476,High
badrinath,2021-10-28,10,3,181,0,1,0,0.8476,High
yamunotri,2021-10-29,10,4,182,0,1,0,0.7885,High
gangotri,2021-10-29,10,4,182,0,1,0,0.7885,High
kedarnath,2021-10-29,10,4,182,0,1,0,0.7885,High
badrinath,2021-10-29,10,4,182,0,1,0,0.7885,High
yamunotri,2021-10-30,10,5,183,1,1,0,0.9152,Low
gangotri,2021-10-30,10,5,183,1,1,0,0.9152,High
kedarnath,2021-10-30,10,5,183,1,1,0,0.9152,High
badrinath,2021-10-30,10,5,183,1,1,0,0.9152,Medium
yamunotri,2021-10-31,10,6,184,1,0,1,0.7764,High
gangotri,2021-10-31,10,6,184,1,0,1,0.7764,High
kedarnath,2021-10-31,10,6,184,1,0,1,0.7764,High
badrinath,2021-10-31,10,6,184,1,0,1,0.7764,High
yamunotri,2021-11-01,11,0,185,0,0,0,0.4737,Medium
gangotri,2021-11-01,11,0,185,0,0,0,0.4737,Medium
kedarnath,2021-11-01,11,0,185,0,0,0,0.4737,Medium
badrinath,2021-11-01,11,0,185,0,0,0,0.4737,Medium
yamunotri,2021-11-02,11,1,186,0,0,3,0.6375,Medium
gangotri,2021-11-02,11,1,186,0,0,3,0.6375,Low
kedarnath,2021-11-02,11,1,186,0,0,3,0.6375,Low
badrinath,2021-11-02,11,1,186,0,0,3,0.6375,Low
yamunotri,2021-11-03,11,2,187,0,0,1,0.6577,Medium
gangotri,2021-11-03,11,2,187,0,0,1,0.6577,Medium
kedarnath,2021-11-03,11,2,187,0,0,1,0.6577,Medium
badrinath,2021-11-03,11,2,187,0,0,1,0.6577,Medium
yamunotri,2021-11-04,11,3,188,0,0,3,0.3795,Low
gangotri,2021-11-04,11,3,188,0,0,3,0.3795,Low
kedarnath,2021-11-04,11,3,188,0,0,3,0.3795,Low
badrinath,2021-11-04,11,3,188,0,0,3,0.3795,Low
yamunotri,2021-11-05,11,4,189,0,0,3,0.6069,Low
gangotri,2021-11-05,11,4,189,0,0,3,0.6069,Low
kedarnath,2021-11-05,11,4,189,0,0,3,0.6069,Low
badrinath,2021-11-05,11,4,189,0,0,3,0.6069,Low
yamunotri,2021-11-06,11,5,190,1,0,1,0.8016,Medium
gangotri,2021-11-06,11,5,190,1,0,1,0.8016,Medium
kedarnath,2021-11-06,11,5,190,1,0,1,0.8016,Medium
badrinath,2021-11-06,11,5,190,1,0,1,0.8016,Medium
yamunotri,2021-11-07,11,6,191,1,0,1,0.8748,High
gangotri,2021-11-07,11,6,191,1,0,1,0.8748,High
kedarnath,2021-11-07,11,6,191,1,0,1,0.8748,High
badrinath,2021-11-07,11,6,191,1,0,1,0.8748,High
yamunotri,2021-11-08,11,0,192,0,0,2,0.6059,Low
gangotri,2021-11-08,11,0,192,0,0,2,0.6059,Low
kedarnath,2021-11-08,11,0,192,0,0,2,0.6059,Low
badrinath,2021-11-08,11,0,192,0,0,2,0.6059,Low
yamunotri,2021-11-09,11,1,193,0,0,0,0.7365,Medium
gangotri,2021-11-09,11,1,193,0,0,0,0.7365,Medium
kedarnath,2021-11-09,11,1,193,0,0,0,0.7365,Medium
badrinath,2021-11-09,11,1,193,0,0,0,0.7365,Medium
yamunotri,2021-11-10,11,2,194,0,0,1,0.7143,Medium
gangotri,2021-11-10,11,2,194,0,0,1,0.7143,Medium
